22+77	76+56,53+60,62+57,36+51,17+70,26+55,31+60,73+50,55+27,31+57,33+46,65+24,67+17,45+40,16+52,72+11,66+20,64+36,15+35,53+60,70+64,56+71,31+51,72+40,53+31,43+57,53+27,75+24,50+31,24+25,77+16,57+32
11+37	33+66,70+64,15+34,13+72,30+76,44+53,35+77,41+45,31+72,27+15,56+13,44+36,47+60,25+23,23+74,72+24,76+62,22+72,63+54,70+67,73+16,26+56,26+57,12+71,50+71,13+66,44+45,66+31,72+53,63+70,70+51,67+27
14+54	62+54,34+54,56+37,37+27,74+75,36+46,64+63,26+24,52+52,77+34,44+40,73+37,51+74,70+73,22+65,12+74,73+47,65+75,16+71,60+72,76+25,56+53,62+51,60+32,34+47,55+31,56+57,42+56,72+61,51+72,67+31,66+34
61+55	71+65,50+72,16+47,16+63,16+24,46+70,67+52,52+63,52+71,57+34,70+51,72+15,15+72,24+45,67+41,15+46,76+57,56+51,22+66,75+21,22+16,61+61,54+54,37+45,67+55,20+66,75+30,36+73,50+51,15+15,25+37,46+13
73+74	67+65,62+17,52+76,64+67,20+67,52+57,56+43,36+33,24+25,43+55,52+33,51+47,53+61,57+24,44+53,77+14,54+67,45+76,24+57,36+77,33+61,61+71,50+75,61+53,10+71,74+16,62+73,24+44,26+23,70+37,62+74,14+73
41+56	12+73,60+42,45+67,24+63,15+44,34+24,56+12,41+51,52+67,26+33,72+61,37+36,50+36,66+52,72+60,37+56,27+26,17+62,73+53,27+13,71+52,53+56,56+74,67+60,35+73,60+27,23+70,23+47,14+74,45+64,61+51,77+31
20+71	70+44,25+62,56+66,53+77,32+52,56+33,12+27,76+20,37+51,65+61,64+66,23+61,62+43,72+72,37+54,27+15,34+66,23+45,70+74,42+65,66+24,17+64,24+74,15+27,16+67,14+56,31+76,64+27,44+56,27+32,60+25,31+60
66+74	36+72,61+25,77+42,65+46,45+51,17+21,16+67,26+61,40+64,52+34,51+55,35+43,25+67,32+46,54+60,21+62,42+27,14+16,24+66,27+65,26+60,56+53,35+55,47+64,34+72,23+45,60+37,54+63,26+65,52+17,47+77,17+21
53+73	66+54,57+65,60+24,76+44,46+43,66+64,67+26,66+44,45+36,72+30,47+44,40+55,22+77,22+16,66+24,27+21,61+44,64+36,14+37,10+74,27+64,53+41,71+11,47+52,66+52,16+35,56+33,75+64,62+21,77+67,62+34,72+70
66+54	25+75,21+57,61+53,36+71,36+55,15+26,16+54,72+30,64+61,36+14,71+27,70+30,43+53,13+47,55+75,31+70,45+27,73+66,70+63,57+46,22+66,47+73,31+62,50+32,44+56,36+47,14+55,34+64,40+43,44+66,51+74,66+55
47+65	57+57,57+52,70+55,21+27,62+45,77+72,44+45,63+70,32+52,52+54,45+15,34+55,20+67,46+63,16+74,46+67,42+43,76+63,31+72,45+34,77+33,27+25,73+42,17+65,21+65,16+35,35+70,24+62,47+42,21+76,51+31,76+27
45+73	64+75,62+66,25+67,71+36,74+40,25+27,77+41,33+15,23+25,67+75,57+54,74+12,33+51,37+21,17+56,76+35,50+67,72+11,50+72,71+15,33+71,60+73,62+75,45+43,40+53,50+40,42+73,12+75,74+37,36+45,74+54,45+45
20+64	44+60,27+74,46+62,27+22,52+52,67+17,70+50,61+71,65+31,16+42,33+53,77+54,63+62,24+35,27+65,51+71,36+25,47+33,40+72,72+65,67+71,76+74,44+16,70+77,71+24,34+52,47+15,26+70,32+52,16+77,72+45,71+13
36+70	16+34,37+43,77+16,65+25,24+74,62+76,11+72,63+51,25+67,51+72,72+70,77+74,27+73,54+51,25+70,55+64,53+54,34+75,71+32,30+60,76+16,26+57,51+60,60+71,26+42,63+61,74+26,15+66,53+55,53+60,47+50,73+37
12+73	62+53,35+34,72+26,77+26,73+46,27+55,13+26,43+51,22+56,30+75,67+64,76+70,73+54,25+61,64+45,74+14,61+34,25+23,73+26,56+61,33+54,65+22,71+34,27+33,73+17,73+36,45+52,17+47,76+24,61+44,50+50,46+55
63+51	43+42,52+32,70+32,15+53,11+67,57+35,66+35,77+72,75+37,15+65,63+75,65+36,40+51,73+66,44+66,22+67,12+70,70+63,73+44,35+65,67+50,22+63,47+40,65+63,24+54,66+50,43+44,54+61,75+54,64+47,66+75,60+71
61+43	75+71,53+50,34+74,26+57,74+15,61+26,44+75,33+62,57+44,50+74,45+24,40+54,34+75,15+70,77+72,34+64,40+42,70+47,76+60,30+60,41+66,50+31,44+71,37+55,63+40,66+30,53+61,53+15,23+57,57+42,34+75,64+26
60+60	10+71,10+72,22+46,15+35,70+20,55+31,72+22,52+71,31+52,34+44,42+46,32+37,71+35,35+72,57+56,63+70,32+17,41+70,44+53,40+73,47+77,56+46,75+17,26+22,45+53,74+56,76+24,63+72,47+37,52+16,66+34,72+37
56+51	36+63,77+73,62+47,16+24,66+14,24+54,55+16,35+64,71+50,15+66,57+75,63+16,41+54,75+62,75+70,35+56,25+66,65+26,51+43,33+62,26+43,73+14,43+51,75+75,50+51,36+61,70+15,31+54,13+74,71+16,60+47,53+43
74+13	64+17,43+67,37+27,62+53,76+36,36+22,67+13,55+64,43+35,15+70,40+50,54+45,60+56,75+10,31+50,61+70,26+74,72+53,27+54,43+17,71+73,26+67,26+77,44+53,50+56,27+62,14+47,67+56,33+71,26+34,76+35,73+71
14+36	26+52,33+47,73+35,41+57,74+30,52+70,46+36,76+14,23+25,42+54,77+21,32+53,47+72,56+31,75+17,63+36,16+77,42+73,61+71,53+66,17+70,45+36,20+62,72+43,15+74,44+35,32+17,51+71,22+36,24+65,65+30,51+66
24+37	61+56,41+61,67+72,42+40,36+34,21+67,55+73,50+73,63+33,30+55,64+42,73+44,50+62,61+36,24+76,55+52,61+33,60+46,35+23,50+77,73+24,46+60,24+64,60+53,37+41,55+17,33+50,71+37,73+34,61+70,16+73,43+46
72+63	57+22,17+16,65+62,15+43,67+66,54+76,70+67,17+37,65+41,64+26,45+42,77+31,33+52,64+61,20+77,77+32,16+34,40+60,16+43,73+23,76+74,70+44,71+52,15+65,63+73,54+53,14+46,54+52,72+70,40+54,65+20,75+11
70+72	71+43,34+71,74+30,16+35,45+51,22+63,71+36,15+27,53+41,43+35,30+76,71+36,75+46,64+63,73+16,73+23,15+76,61+71,70+32,25+46,34+74,36+62,42+67,26+55,65+33,17+73,17+41,63+35,14+64,70+30,66+52,67+45
72+34	47+60,20+61,41+42,77+54,42+43,46+37,31+72,50+47,44+43,70+15,53+55,22+74,52+41,64+43,15+76,26+77,14+45,75+76,36+64,13+45,46+26,22+26,65+32,27+12,77+64,22+65,44+37,46+27,24+76,66+40,37+37,11+74
17+62	64+56,75+67,15+67,66+50,45+60,30+57,33+53,61+56,50+56,37+33,75+25,21+76,23+73,76+72,44+51,61+74,17+34,46+33,65+51,65+45,12+57,56+55,74+52,62+71,63+65,66+55,71+67,13+56,16+66,75+44,63+47,24+57
17+66	75+10,42+77,64+62,21+63,52+40,15+75,76+77,61+57,14+71,74+62,37+26,75+60,35+57,27+45,46+43,27+13,17+70,61+61,76+20,45+53,67+11,12+37,52+34,73+34,72+67,25+63,22+66,46+12,50+31,70+40,63+17,46+67
54+65	24+61,65+46,30+60,71+57,43+67,50+33,13+75,74+70,45+63,56+33,72+47,43+51,72+61,75+72,14+66,63+63,34+70,71+72,57+74,73+73,47+15,42+16,62+52,66+33,73+33,57+70,76+57,15+25,72+15,77+71,56+74,41+63
77+34	44+54,30+65,75+37,17+66,35+26,33+74,20+66,74+20,12+67,52+73,75+36,51+57,75+54,74+24,34+36,41+61,43+62,63+35,67+67,66+27,75+13,57+31,70+11,63+56,65+51,17+37,37+23,60+43,23+60,45+26,42+42,77+15
65+52	32+64,33+17,17+65,72+31,13+25,52+35,66+34,52+54,62+27,17+54,73+65,13+73,22+37,37+33,33+27,42+53,76+44,25+64,42+66,47+43,50+30,67+50,70+35,14+76,16+45,73+63,27+76,37+52,71+64,53+65,76+55,71+37
64+46	64+32,73+25,33+73,50+73,57+75,26+47,27+56,64+21,57+76,54+31,42+17,35+77,35+55,17+55,55+76,25+73,73+35,60+34,73+65,53+73,27+42,14+66,75+65,36+33,60+76,50+47,52+66,13+77,66+55,36+62,23+66,72+20
71+13	36+56,36+15,30+72,15+34,27+66,73+63,47+52,70+61,17+23,72+35,41+66,60+64,54+45,63+63,54+44,77+67,56+23,60+63,16+45,44+17,73+20,57+34,52+76,52+42,14+37,43+36,44+43,56+16,43+15,73+60,33+63,77+44
65+23	36+54,42+62,35+57,76+73,67+56,54+71,62+32,66+32,61+36,36+50,43+54,73+14,16+65,66+36,73+30,16+33,35+65,14+34,64+26,74+24,31+67,60+32,43+25,11+37,44+45,74+72,67+43,34+35,36+45,41+61,73+27,25+74
27+46	12+70,65+44,64+65,71+47,71+17,66+24,27+41,65+66,74+47,45+54,57+70,52+26,75+25,23+46,41+62,30+71,34+74,23+47,60+36,51+35,56+34,17+63,37+13,70+10,36+24,11+71,74+44,62+44,75+36,44+57,43+62,67+32
16+76	74+31,37+41,24+63,60+41,33+55,66+23,62+46,57+26,32+56,75+66,66+33,46+56,53+67,50+35,75+44,71+11,64+72,33+61,16+25,13+73,41+73,77+27,43+47,52+76,43+62,63+46,35+24,36+33,73+63,42+44,73+20,35+60
70+27	33+77,20+62,53+37,43+52,72+77,52+60,50+42,13+66,27+16,51+37,42+72,65+45,74+21,33+37,56+53,26+71,47+70,17+76,13+45,30+77,55+61,65+74,45+17,55+23,72+52,74+67,77+23,32+61,63+21,37+45,60+23,32+50
47+50	66+35,45+45,75+24,67+73,72+57,72+74,26+34,15+15,65+75,63+63,30+52,33+54,33+76,36+75,36+44,73+61,31+37,72+57,51+33,50+30,53+43,54+75,27+67,71+64,15+72,12+73,25+71,53+64,73+53,31+27,70+54,62+20
17+34	57+75,53+42,55+72,41+27,37+66,32+60,77+30,10+75,77+76,77+71,35+55,72+32,15+14,36+15,52+76,54+35,37+26,63+57,27+62,47+55,60+22,15+47,46+15,52+77,71+55,73+56,32+57,51+46,35+45,47+12,47+42,73+62
77+16	61+65,22+57,23+56,31+70,44+40,64+40,77+77,55+67,44+50,24+65,62+56,25+71,32+46,67+45,62+25,32+56,66+35,76+27,17+24,10+74,50+70,53+55,35+71,11+75,14+25,73+50,45+46,66+41,50+44,61+31,45+56,41+50
21+72	26+66,32+77,37+65,74+61,67+76,33+51,26+74,57+26,33+74,35+46,61+43,13+45,53+53,47+21,22+64,75+20,56+26,34+76,56+51,47+64,57+57,45+65,52+34,57+23,57+50,52+66,63+30,65+15,75+13,16+16,64+22,71+33
16+66	63+66,72+40,34+71,17+34,75+16,70+50,26+45,31+62,23+67,51+43,55+36,41+50,66+71,34+50,70+32,75+53,53+31,71+11,37+46,72+41,55+26,52+37,77+25,50+63,71+21,52+47,17+70,77+23,42+70,26+77,60+67,56+30
60+71	77+62,71+76,26+56,61+76,71+30,77+36,57+67,37+53,15+23,34+46,22+57,57+70,51+53,26+54,72+63,37+34,24+26,23+70,52+74,55+24,73+70,51+44,53+15,46+45,44+34,75+54,45+57,77+65,43+71,72+73,34+44,73+55
74+32	67+33,46+16,16+17,73+65,12+47,66+50,22+73,41+70,61+30,27+51,53+74,62+73,27+63,27+15,66+67,73+21,36+46,62+34,74+13,73+27,11+76,65+47,14+54,31+71,46+51,75+64,74+47,46+46,70+32,44+15,67+62,57+30
17+76	66+57,57+23,37+55,56+54,44+37,51+60,14+46,65+43,35+60,60+27,47+64,22+46,71+30,12+71,71+76,46+25,40+53,35+63,26+54,31+76,55+14,33+56,67+60,21+74,61+54,66+25,22+77,52+51,43+25,72+50,64+46,70+21
41+74	77+72,73+47,16+14,73+50,22+64,71+76,34+65,51+63,26+42,51+63,24+66,76+10,16+52,41+71,50+43,23+70,73+45,55+65,60+46,47+45,72+13,73+46,27+74,60+45,21+63,65+45,76+16,73+64,35+55,56+67,25+13,27+34
24+55	71+51,52+51,25+61,12+72,75+24,57+64,33+47,51+71,45+71,73+64,65+46,45+37,17+66,16+14,44+26,52+56,74+77,36+67,50+36,24+63,16+13,56+66,32+37,23+35,22+27,27+22,34+60,24+71,67+53,43+40,65+16,31+67
30+77	34+51,72+36,62+62,15+33,54+51,66+12,46+47,75+67,43+71,15+71,46+76,25+77,34+50,20+72,54+36,54+43,25+45,20+74,24+26,61+47,46+66,26+23,50+65,61+55,21+47,47+57,56+43,15+16,63+77,51+51,36+24,20+62
67+66	43+65,60+62,47+41,44+14,33+50,41+61,45+40,67+26,30+77,23+77,26+77,34+51,17+46,31+72,63+56,76+71,40+71,71+21,66+60,45+56,60+44,37+60,22+64,21+63,63+46,71+12,21+72,43+47,74+54,57+44,55+41,61+77
32+26	16+64,66+24,54+50,54+52,43+76,60+63,34+17,62+64,26+35,65+40,31+75,65+27,17+27,47+54,77+26,24+75,66+17,65+64,70+34,43+43,51+51,64+50,76+74,65+42,36+51,76+34,31+52,30+64,41+55,10+75,11+47,76+55
24+35	20+67,60+70,47+71,76+27,17+70,46+71,17+71,12+77,40+46,52+50,62+66,63+50,25+15,67+12,65+77,20+62,64+35,24+56,35+50,67+74,72+64,20+77,74+67,73+43,66+12,74+71,32+52,57+46,43+71,61+45,37+46,36+46
75+61	37+12,70+51,24+16,14+72,71+13,41+17,72+75,76+45,77+20,73+76,54+46,63+43,75+34,62+72,46+75,61+41,66+67,60+71,27+66,74+26,72+42,16+74,35+71,25+61,30+73,56+71,51+51,54+16,33+67,72+11,57+22,47+14
36+52	74+76,73+43,27+23,24+44,53+37,52+67,20+65,17+42,63+23,66+13,43+56,65+57,71+17,21+27,24+61,50+65,55+76,57+54,63+70,16+53,75+47,34+47,71+44,63+22,25+67,65+77,34+70,45+33,30+62,23+16,55+35,72+76
36+75	60+52,71+17,67+65,75+45,75+37,26+46,17+64,75+42,64+36,56+35,60+40,37+66,63+21,63+76,24+57,63+34,23+55,37+54,56+45,31+61,24+66,57+16,15+17,64+25,46+40,35+71,45+54,73+53,46+32,63+65,34+16,71+56
57+45	76+35,71+16,61+52,60+67,53+26,44+56,47+12,31+71,47+64,45+53,74+27,70+76,47+55,37+75,64+20,75+12,45+26,41+62,42+16,37+15,56+14,74+70,52+74,62+64,47+57,73+40,26+63,56+72,61+61,56+53,74+50,17+67
75+17	72+35,20+63,31+70,70+61,34+47,62+44,23+66,17+16,21+17,22+56,44+50,75+45,25+36,43+45,56+43,26+23,24+70,16+77,15+70,64+53,60+71,12+36,61+43,40+72,54+52,33+15,55+15,46+44,42+66,34+54,72+41,50+65
35+62	42+62,25+65,17+43,71+62,53+76,62+77,16+23,51+76,34+57,77+51,65+35,34+55,43+66,15+36,13+27,57+35,52+70,24+65,17+26,71+21,52+71,36+73,51+31,60+52,50+52,75+54,26+67,65+44,60+33,51+53,53+43,55+61
26+71	15+55,56+56,27+11,71+17,75+61,67+71,73+27,22+73,63+22,41+64,45+72,72+24,34+54,73+22,33+27,17+57,64+16,47+11,56+34,67+47,62+63,62+16,17+26,20+63,52+16,62+25,35+43,32+76,75+30,66+73,35+67,16+14
44+47	77+66,66+26,65+26,74+35,65+53,63+72,43+26,50+71,42+57,12+37,74+53,36+51,46+77,74+74,62+72,60+62,72+30,36+76,15+57,55+52,20+77,23+70,65+27,74+63,46+55,53+70,54+31,36+16,71+23,22+36,26+76,35+24
73+41	71+47,25+25,73+43,27+70,75+61,30+70,37+77,76+11,26+63,34+62,13+47,33+71,51+54,17+45,40+40,35+46,55+60,54+42,46+44,54+14,75+72,35+45,46+27,75+32,27+26,70+70,47+66,26+71,50+55,35+26,33+61,40+61
73+17	65+70,36+61,52+61,46+16,42+41,45+56,25+26,73+30,46+46,57+42,63+72,16+27,23+36,72+20,51+43,46+42,56+12,27+46,14+26,67+72,14+46,54+62,30+54,20+67,71+55,66+34,13+55,34+65,71+55,14+67,41+77,77+10
73+52	13+46,60+36,27+13,66+54,26+67,17+41,60+55,62+75,37+32,76+42,67+67,15+53,55+75,16+35,25+75,41+41,51+74,72+76,26+24,50+76,41+73,27+37,37+37,65+23,44+45,55+17,64+75,66+65,34+47,55+41,70+14,73+22
13+46	72+17,55+45,35+47,35+16,22+46,72+44,53+40,71+37,34+71,60+22,26+14,52+76,70+73,27+12,35+66,37+65,65+60,53+26,16+37,40+43,46+60,71+61,31+60,35+61,37+11,16+24,52+37,43+67,57+40,72+34,71+20,32+54
32+17	11+77,70+22,50+32,70+45,66+72,42+71,64+27,55+32,71+40,16+17,55+67,70+25,75+63,57+35,22+72,55+26,75+45,65+75,76+62,23+64,47+74,44+46,34+71,56+57,34+56,53+17,61+74,35+74,73+26,44+60,72+42,14+37
26+66	73+11,66+14,21+67,53+53,51+56,56+71,31+76,60+47,66+75,52+73,16+57,55+76,21+70,74+55,13+17,67+77,20+73,35+73,36+13,47+12,67+55,44+70,26+75,34+77,73+46,64+66,65+21,63+42,13+26,53+41,16+47,26+62
57+65	32+74,66+54,14+27,27+60,47+14,27+73,72+36,12+37,70+77,44+14,76+27,65+65,55+65,55+65,76+70,43+66,44+43,55+67,17+31,17+76,65+64,16+16,30+57,31+50,31+67,13+25,74+76,46+53,45+43,45+13,60+60,67+21
77+43	32+27,35+70,13+46,67+57,16+71,41+75,76+62,72+25,43+16,36+73,60+21,15+77,53+30,60+24,14+74,57+34,61+52,54+50,26+73,42+42,51+57,60+66,45+64,77+31,36+23,75+60,75+33,53+32,66+16,43+47,76+64,12+56
53+15	71+56,53+26,37+60,27+55,15+73,44+55,51+75,16+67,53+75,60+56,57+56,20+63,14+36,45+46,16+44,43+66,15+76,40+47,73+70,62+53,53+44,57+21,23+65,27+55,54+36,17+77,56+31,66+54,14+14,61+71,27+26,25+44
65+75	42+16,75+46,75+33,67+34,16+52,72+57,14+24,72+65,63+40,37+45,37+41,61+50,45+44,45+16,53+74,54+27,35+67,42+51,66+41,53+36,43+54,14+46,30+51,14+76,46+77,56+33,54+35,57+52,17+33,33+45,67+15,67+34
12+74	54+45,54+57,25+23,74+76,21+64,40+55,22+67,63+26,40+70,14+57,40+61,65+53,67+30,73+27,74+67,17+76,54+43,54+71,76+30,70+10,52+77,60+75,74+43,65+45,41+63,51+40,24+61,45+56,61+63,67+16,63+34,67+17
52+76	35+33,17+75,47+27,71+25,65+36,75+61,54+25,63+77,62+64,12+75,14+70,30+76,64+17,21+70,62+66,70+41,57+55,23+26,23+37,70+25,41+61,56+37,55+15,60+77,75+32,74+61,41+61,23+56,34+60,75+56,74+20,75+34
54+67	24+72,65+62,27+17,24+76,16+12,73+66,32+64,67+72,43+74,45+26,53+53,37+27,71+25,65+47,76+44,55+43,35+33,71+32,16+55,76+22,16+13,26+67,22+75,45+35,42+46,27+32,50+70,17+77,63+64,60+40,67+76,21+75
30+77	55+23,57+11,57+47,74+67,64+56,57+37,77+72,46+51,42+70,77+55,23+56,66+33,56+51,25+36,60+20,45+35,62+44,42+26,50+43,64+74,23+71,43+16,64+63,46+17,22+46,70+50,74+35,65+71,24+75,24+67,65+70,24+70
32+72	20+61,60+20,55+15,34+77,77+61,17+34,35+36,12+26,14+70,45+26,33+27,73+36,34+54,56+16,31+61,53+25,65+50,47+61,62+40,73+63,52+67,31+64,52+41,51+77,62+55,75+56,12+37,60+26,26+26,63+67,27+63,30+50
77+36	33+67,53+61,75+33,22+16,37+34,20+70,71+45,40+76,36+23,64+45,56+76,65+36,26+46,64+24,63+60,52+63,53+37,57+37,32+64,67+22,35+51,41+52,57+33,65+51,76+11,47+62,37+27,53+41,14+27,75+21,75+42,33+61
50+51	26+42,44+60,75+63,73+67,37+56,24+26,12+71,76+31,70+60,72+76,36+73,57+11,72+15,60+42,74+42,44+14,22+72,76+16,50+32,14+70,37+42,73+17,70+75,67+21,12+76,74+20,16+15,34+75,67+14,35+73,16+70,24+77
61+66	60+74,25+47,41+42,60+41,31+62,17+56,63+47,73+10,70+26,35+73,17+37,53+55,51+17,63+22,51+51,75+32,54+64,70+75,47+32,43+25,70+26,61+20,77+13,54+45,46+34,47+23,62+62,51+74,57+76,77+76,56+33,50+66
73+36	42+65,36+22,41+63,15+54,66+64,32+16,32+50,75+16,60+42,51+77,67+40,24+54,77+31,26+17,65+27,31+37,53+51,33+17,61+44,41+54,72+30,55+43,13+27,67+75,52+65,27+15,60+70,75+17,66+54,70+11,56+14,70+13
77+76	15+14,77+64,47+46,43+37,35+52,75+20,34+47,47+11,76+15,14+72,37+75,67+76,63+26,56+60,26+13,73+65,67+12,54+67,45+36,65+27,35+17,62+24,54+42,63+26,75+62,70+10,60+46,73+41,70+42,45+74,44+40,61+37
53+70	26+77,71+13,21+70,77+52,15+63,45+17,45+13,13+67,62+17,50+60,13+16,73+24,56+55,73+21,72+37,35+67,73+35,40+62,66+67,37+31,51+75,62+50,75+45,23+60,57+72,66+24,20+67,40+56,62+55,37+62,64+35,24+75
60+62	43+51,41+64,43+76,55+76,32+52,57+41,67+62,44+71,77+24,52+63,71+10,34+67,27+53,75+66,26+72,13+66,25+66,13+36,60+37,32+63,71+60,47+11,43+73,67+20,22+16,60+46,75+35,66+35,56+61,34+27,52+30,57+74
44+74	65+54,63+71,57+45,26+16,45+74,47+70,33+62,47+60,74+70,71+46,36+23,31+64,42+62,65+76,43+27,43+64,67+65,67+25,14+14,12+70,42+47,22+63,72+40,52+63,46+75,77+15,17+12,35+55,60+73,64+24,24+37,40+53
76+46	52+32,14+55,32+71,75+14,11+57,74+45,64+30,65+65,45+52,27+25,70+11,16+53,67+16,43+16,25+75,63+74,70+71,37+12,31+76,77+24,42+70,72+32,76+13,77+51,75+23,17+57,55+55,77+16,77+77,77+42,76+66,74+20
24+65	54+35,55+73,22+36,67+30,55+17,14+24,71+34,36+42,60+73,67+15,30+74,50+61,57+11,47+77,16+27,60+67,75+57,43+53,61+34,15+71,37+52,23+70,23+72,46+54,51+55,63+53,64+45,70+35,55+31,50+42,61+63,62+17
27+71	15+15,65+16,14+56,36+15,35+36,73+62,66+47,47+75,70+72,57+75,56+23,74+34,62+44,52+60,12+70,61+17,36+12,56+74,14+17,72+73,77+37,67+16,25+56,25+65,17+24,14+56,76+71,16+62,53+70,17+26,63+52,31+47
62+75	33+50,66+51,65+62,25+55,77+20,64+62,22+70,17+41,51+56,42+62,26+53,17+46,75+66,65+74,21+65,16+63,42+65,32+52,73+42,51+71,54+30,27+37,17+61,44+61,33+57,77+33,34+56,47+24,45+71,27+46,54+34,63+70
40+57	33+65,37+74,23+62,60+25,43+16,22+73,36+77,43+71,70+75,55+17,44+53,67+62,15+55,46+57,77+64,27+57,54+53,41+53,65+34,56+33,63+43,22+56,13+27,13+65,64+70,62+60,21+70,25+46,67+32,64+47,16+37,41+44
47+11	52+40,60+35,24+57,55+36,76+12,62+63,47+14,26+33,67+36,70+74,16+54,33+36,17+55,42+64,15+37,57+30,13+46,50+45,15+53,55+26,43+70,77+74,52+75,53+30,42+65,50+62,43+46,25+34,56+53,76+30,22+71,66+61
52+65	57+32,71+45,45+65,74+24,47+77,45+55,67+75,41+61,23+66,61+66,60+31,57+11,15+25,41+17,61+33,44+50,77+25,34+60,34+37,60+54,65+55,31+52,45+17,76+25,53+67,43+62,37+54,40+52,62+41,55+51,33+50,60+62
15+26	13+77,22+61,74+23,11+76,12+72,51+63,63+60,36+34,47+46,75+46,67+20,66+43,37+67,56+45,26+35,77+43,42+44,17+32,61+32,74+25,27+44,30+66,75+60,65+26,74+61,37+51,67+25,63+46,74+15,77+75,67+53,50+44
77+10	45+44,27+14,33+25,26+33,17+46,40+64,73+10,62+57,27+70,56+61,36+15,22+60,46+63,70+27,24+15,34+53,37+21,50+64,63+47,21+47,41+71,32+71,63+54,27+23,61+40,65+14,33+67,36+47,60+57,27+73,65+37,63+61
57+55	13+76,61+71,35+61,76+20,40+42,25+15,24+55,54+15,17+54,61+74,61+37,15+47,25+15,75+22,77+52,37+37,76+62,12+70,44+25,33+16,57+74,70+66,65+36,36+43,43+54,56+42,41+64,73+11,40+72,44+55,36+55,65+77
61+64	31+62,70+72,55+14,56+44,77+27,37+23,26+75,41+43,24+56,47+72,36+45,17+35,55+14,17+33,76+53,52+54,72+43,61+75,23+77,40+60,27+56,73+33,36+62,74+34,33+17,61+40,55+63,13+70,75+56,30+76,74+43,12+16
72+44	46+41,56+34,35+44,41+44,25+34,60+45,33+17,75+15,47+21,45+36,57+37,37+50,52+56,54+57,55+13,41+54,70+15,13+15,43+56,73+11,15+34,63+45,34+73,53+41,74+77,71+45,73+55,73+13,10+72,32+52,77+25,73+32
